smiles,occurrence,degree,type,bonds
*c1c(*)c(=*)c(*)c(*)c1=*,394,6,Ring,--=--=
*C1CCCC1*,392,2,Ring,--
*C=CC*,392,2,Linker,--
*OC=O,390,1,Sub,-
*c1ccc2c(c1)c(*)cn2*,388,3,Ring,---
*C(=O)NC,388,1,Sub,-
*COC*,386,2,Linker,--
*c1ccsc1,385,1,Ring,-
*C1CC2(*)C3C(*)C1CC3C13C(*)CCC4(*)CN(*)C1C2(*)C(*)C43,385,8,Ring,--------
*C(=O)CC(*)*,385,3,Linker,---
*OCC(N)=O,385,1,Sub,-
*C1=Nc2ccccc2C(=*)N1*,384,3,Ring,-=-
*CCC(C)=CC(=O)O,383,1,Sub,-
*OCC(=O)O,383,1,Sub,-
*n1cccc1,382,1,Ring,-
*C=CC(C)=O,382,1,Sub,-
*C1CCC2(*)C3=CCC4(*)C(*)CCC4C3CC(*)C2C1,380,5,Ring,-----
*C1=CC2OC(=*)C(=*)C2C(*)C(*)C(*)=CCC1,379,6,Ring,-==---
*C1CCC2(*)C(CC=C3C4CCC(*)C4(*)CCC32)C1,378,4,Ring,----
*C1CNC(=*)C2C(CCN2*)N1*,376,4,Ring,-=--
*CN(C)C*,376,2,Linker,--
*C1CC(*)(*)C2(*)OC2(*)C1,374,5,Ring,-----
*NC(=O)OC,374,1,Sub,-
*c1nc(*)c(*)s1,373,3,Ring,---
*C1CC(*)C1(*)*,373,4,Ring,----
*c1ccc2c(ccn2*)c1,368,2,Ring,--
*C1OCC(=*)N(*)C1*,368,4,Ring,-=--
*C1COCCN1*,368,2,Ring,--
*N1CCCCCC1,367,1,Ring,-
*c1coc(*)n1,367,2,Ring,--
*C1CCC(=*)C(*)C1(*)*,366,5,Ring,-=---
*C1CCC2(*)C(C1)CC(*)C1C2CC(*)C2(*)C(*)CCC12,366,6,Ring,------
*c1ccc(*)[nH]1,366,2,Ring,--
*c1cc2c(cc1*)C(*)NCC2,366,3,Ring,---
*C(O)C(=O)O,366,1,Sub,-
*C(O)O,366,1,Sub,-
*CC(O)CO,364,1,Sub,-
*N1C=Nc2ccccc2C1=*,363,2,Ring,-=
*C(O)CCCCCCCCCCCC,363,1,Sub,-
*C1CCC2(*)C(CCC3C2CCC2(*)C(*)C(*)CC32*)C1,362,6,Ring,------
*C(C)C(O)C(*)C,362,2,Linker,--
*C1CCC(*)(*)C1(*)*,361,5,Ring,-----
*C1CCC(=*)O1,361,2,Ring,-=
*C1CCC2(*)C(=CCC3C2CCC2(*)C(*)C(*)CC32)C1,360,5,Ring,-----
*c1cc(*)c2c(c1*)OC(*)C(*)C2*,359,6,Ring,------
*C1=COC(*)C2C1CC(*)C2*,359,4,Ring,----
*C1=CCCCC1,359,1,Ring,-
*C1=CC(=*)Oc2c1ccc1c2CN(*)CO1,359,3,Ring,-=-
*C1CCC(=*)C1*,358,3,Ring,-=-
*C(O)C(*)(C)O,358,2,Linker,--
*C1(*)COC1,357,2,Ring,--
*C1CCC2C(C=CN3CNCC23)C1,357,1,Ring,-
*CCC(C)CC(=O)O,357,1,Sub,-
*CC(*)C(O)CO,356,2,Linker,--
*C1=CC(=*)C2(Oc3c(*)c(*)cc(*)c3C2=*)C(*)C1,355,7,Ring,-=---=-
*C(=O)COC,352,1,Sub,-
*COC(=O)CC(C)(O)CC(=O)O,351,1,Sub,-
*S,351,1,Sub,-
*CC(O)C(=C)C,351,1,Sub,-
*C1CCC(=*)N1,349,2,Ring,-=
*c1ncccn1,349,1,Ring,-
*C1=COc2cc(*)c(*)c(*)c2C1=*,347,5,Ring,----=
*C1CC=CC(=*)O1,346,2,Ring,-=
*C1CCC2(*)C3=CCC4C(*)(*)C(=*)CCC4(*)C3CCC12*,345,7,Ring,----=--
*C1OC(=*)c2ccccc21,344,2,Ring,-=
*N1C(=*)c2c(ncn2*)N(*)C1=*,342,5,Ring,-=--=
*CCC(*)C,342,2,Linker,--
*C#C*,342,2,Linker,--
*C(=O)OCCCC,342,1,Sub,-
*N1CCN2C(=*)N(*)CC2C1,341,3,Ring,-=-
*C(C)(C)OC(C)=O,341,1,Sub,-
*C1=CC(=*)OC(*)=C1,340,3,Ring,-=-
*c1nc(*)n(*)n1,339,3,Ring,---
*C1=NC2(CCN(*)CC2)NC(*)C1,338,3,Ring,---
*OC(C)C(=O)OC,338,1,Sub,-
*c1cc[nH+]c(*)c1,337,2,Ring,--
*CCCNC(*)=O,337,2,Linker,--
*c1cc(*)nc(*)c1,336,3,Ring,---
*CCC(=C)C=C,336,1,Sub,-
*C1CCC2(*)CCC3(*)C(=CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C2C1(*)*,334,10,Ring,----------
*CCNC(=O)CO*,334,2,Linker,--
*C(=O)OC(C)C,333,1,Sub,-
*c1oc(*)c(*)c1*,332,4,Ring,----
*C1NC(=*)C(*)NC1=*,331,4,Ring,-=-=
*C1=C(*)C(=*)C(*)=C(*)O1,331,5,Ring,--=--
*C1CC(=*)N(*)C1,330,3,Ring,-=-
*N1CCC2(*)CCCCC2C1,330,2,Ring,--
*CCN*,330,2,Linker,--
*C1C(*)C(*)(*)CCN1*,329,5,Ring,-----
*C1=C(*)c2cc3c(*)c(*)oc3c(*)c2OC1=*,329,6,Ring,-----=
*c1cc2c(c(*)c1*)-c1c(cc(*)c(*)c1*)C(=*)OC(*)C(*)COC2=*,328,10,Ring,------=--=
*[N+]#[C-],328,1,Sub,-
*N1C(=*)C2CC(CN2*)Oc2ccccc21,327,3,Ring,-=-
*C1CCC(*)(*)C1,327,3,Ring,---
*C1=C(*)c2c(*)cc3c(c2OC1=*)CCC(*)(*)O3,326,6,Ring,---=--
*OC(*)C,326,2,Linker,--
*C1=CC(=*)Oc2ccc(*)cc21,324,3,Ring,-=-
*C1=CC(*)=C(*)C(=*)N1*,323,5,Ring,---=-
*OC(=O)CCCCCCCCCCC,323,1,Sub,-
*n1c(=*)ccc1=*,321,3,Ring,-==
*COC(=O)CC(C)C,321,1,Sub,-
*N1CCN2C(C1)CN(*)CC2(*)*,320,4,Ring,----
*N1C(=*)N2CCc3c([nH]c4ccccc34)C2(*)C1=*,320,4,Ring,-=-=
*c1ccc2c(c1)C1(NC(*)C3C(=*)N(*)C(=*)C31)C(=*)N2,318,6,Ring,--=-==
*C1CCC(*)(*)C(*)C1,317,4,Ring,----
*C1CN2C(=*)CN(*)C(=*)C2(*)c2[nH]c3ccccc3c21,317,5,Ring,-=-=-
*OCCCO,317,1,Sub,-
*c1c(*)c(*)c2c(c1*)COC2=*,316,5,Ring,----=
*C(C)(O)CO,316,1,Sub,-
*N1CCCC1=*,315,2,Ring,-=
*C(C)CCC(=O)OC,315,1,Sub,-
*C1CCC(*)(*)OC1(*)*,314,5,Ring,-----
*c1cncnc1,313,1,Ring,-
*c1ccc2ccccc2c1*,313,2,Ring,--
*CCC(C)(C)O,313,1,Sub,-
*C1C=CC(*)C1,312,2,Ring,--
*C1C(=*)N(*)C2CN(*)CC12,312,4,Ring,-=--
*CCC(*)O,312,2,Linker,--
*n1c(=*)c2ccccc2c1=*,311,3,Ring,-==
*C1=CC(*)C(*)C(*)C1*,310,5,Ring,-----
*NC(=S)N*,310,2,Linker,--
*OC(=O)CCCCC,310,1,Sub,-
*OC(C)C(=O)OCC,308,1,Sub,-
*C1=CCC(*)OC1=*,306,3,Ring,--=
*C1=C(*)C(=*)c2ccc(*)c(*)c2O1,306,5,Ring,--=--
*c1cnc(*)[nH]1,306,2,Ring,--
*c1cccc(*)n1,305,2,Ring,--
*N1CC2COCCN2C2(C1)CN(*)C2,305,2,Ring,--
*C(=*)O,305,2,Linker,-=
*C(CCO)COC,305,1,Sub,-
*CC(=O)OCC,305,1,Sub,-
*C(=O)COC(C)=O,305,1,Sub,-
*C1CC(=*)N(*)C1=*,304,4,Ring,-=-=
*C1CCC2(*)C(=*)CCCC2C1(*)*,304,5,Ring,--=--
*C1=CC(*)C2(*)COC(*)C1C2*,302,5,Ring,-----
*C1CC(*)(*)CCO1,302,3,Ring,---
*c1c(*)c(*)c2c(c1*)OC(*)CC2=*,302,6,Ring,-----=
*c1cc2c(c(*)c1*)C(=*)OC(*)CCCC(=*)CCCC=C2,302,6,Ring,---=-=
*c1c2c(cc3c1C(*)[N+](*)(*)CC3)OCO2,301,4,Ring,----
*C1=C(*)c2cc(*)ccc2OC1=*,301,4,Ring,---=
*C(C)CCC(O)C(C)(C)O,301,1,Sub,-
*S(N)(=O)=O,300,1,Sub,-
*c1cc(=*)oc1=*,299,3,Ring,-==
*CCNC(=O)CC(*)*,299,3,Linker,---
*c1cc2ccccc2[nH]1,298,1,Ring,-
*C1CCCC2(*)CC3OC(=*)C(*)C3C=C12,297,4,Ring,--=-
*c1ccc2c(c1)c(*)c(*)n2*,297,4,Ring,----
*C1=C(*)c2cc(*)c(*)cc2OC1=*,297,5,Ring,----=
*N1CC2OCC(=*)N(*)C2C1,297,3,Ring,-=-
*C=NN*,297,2,Linker,--
*C=CC=CC,297,1,Sub,-
*OCNC,297,1,Sub,-
*C1CC2C(CC(=*)N2*)C1*,296,4,Ring,-=--
*C1OC2=C(C(=*)Oc3ccccc32)C1*,295,3,Ring,-=-
*c1cc(*)c2c(=*)c3c(*)c(*)c(*)cc3c(=*)c2c1,294,7,Ring,--=---=
*C1CCC2C(*)C(*)OC3OC4(*)CCC1C32OO4,293,4,Ring,----
*c1cc(*)c(*)cn1,292,3,Ring,---
*C=NNC(*)=O,292,2,Linker,--
*COC(=O)N*,292,2,Linker,--
*C=CC(=O)OC,291,1,Sub,-
*CNC(=O)C(*)C,290,2,Linker,--
*C1CC2(*)C(CCC3(*)C2CC=C2C4C(*)(CCC(*)C4(*)*)CCC23*)C(*)(*)C1*,289,11,Ring,-----------
*CCOC(*)=O,289,2,Linker,--
*CCCCCCCCC,289,1,Sub,-
*C1CCC2(*)C(=CCC3C2CCC2(*)C3CC3OC(*)(*)C(*)C32)C1,288,6,Ring,------
*C1CC(*)C(*)(*)OC1*,288,5,Ring,-----
*C1C(=*)C(=*)C(=*)N1*,288,5,Ring,-===-
*C1OC2OC(*)(*)OC2C2OC(*)(*)OC12,288,5,Ring,-----
*C1CCC2(*)C(C1)CC(*)C1C3CCC(*)C3(*)CCC12,286,5,Ring,-----
*c1ccc[n+](*)c1,285,2,Ring,--
*C1=C(*)N2C(=*)C(*)C2SC1,285,4,Ring,--=-
*C1=COc2ccc(*)cc2C1=*,285,3,Ring,--=
*CC=CCC,285,1,Sub,-
*=CCCC,285,1,Sub,=
*C1COCC(=*)N1*,284,3,Ring,-=-
*c1nc2c(n1*)C(=*)NC(=*)N2*,284,5,Ring,--==-
*C1CCC2C(*)(*)C(*)CCC2(*)C1*,284,6,Ring,------
*CN(CC)CC,284,1,Sub,-
*CCN=C(N)N,283,1,Sub,-
*C#CC,283,1,Sub,-
*C1CCC(*)C(*)N1,282,3,Ring,---
*c1ncc(*)c(*)n1,282,3,Ring,---
*C1CCC2C3CCC4CC(=*)CCC4(*)C3CCC12*,282,4,Ring,-=--
*N1C(=*)c2ccccc2N2C(=*)c3ccccc3C12,282,3,Ring,-==
*C(O)C(=O)OC,282,1,Sub,-
*C=CCO*,281,2,Linker,--
*OC(=O)CCC(=O)O,281,1,Sub,-
*C(=O)NCCOC,281,1,Sub,-
*c1coc(*)c1,280,2,Ring,--
*C1C=CC(=*)OC1*,280,3,Ring,-=-
*N1CCCC2=CC3CC(CN4CCCCC34)C21,280,1,Ring,-
*OCC=C,280,1,Sub,-
*C1CCN(*)C1*,279,3,Ring,---
*c1cc(*)c2ccccc2n1,279,2,Ring,--
*C1=C(*)c2ccccc2OC1=*,279,3,Ring,--=
*C1C(*)C2(*)C(CC1(*)*)C1=CCC3C4(*)CCC(*)C(*)(*)C4CCC3(*)C1(*)C(*)C2*,279,13,Ring,-------------
*C1=C(*)C(=*)c2cc(*)c(*)cc2O1,278,5,Ring,--=--
*N1Cc2ccccc2C1=*,278,2,Ring,-=
*C1=CCC(*)C(*)=CC2OC(=*)C(=*)C2C(*)C1,277,6,Ring,---==-
*CCCC(C)C,277,1,Sub,-
*c1[nH]c(*)c(*)c1*,276,4,Ring,----
*C1CC1(*)*,275,3,Ring,---
*C=C(*)C,275,2,Linker,--
*C=CC(C)O,275,1,Sub,-
*C1=CC(=*)Oc2c3c(cc(*)c21)OC(*)(*)CC3,274,5,Ring,-=---
*c1ccc2c(c1)OC(*)C(*)C2*,274,4,Ring,----
*C1CC2CN(*)C(*)C(=*)N2C1,273,4,Ring,---=
*C1C(*)C(*)C1*,272,4,Ring,----
*C1=CC(=*)CC(*)N1,271,3,Ring,-=-
*c1cc(*)c2c(c1)C1(NC(*)C3C(=*)N(*)C(=*)C31)C(=*)N2,271,7,Ring,---=-==
*C1CC2CCC1(*)C2(*)*,271,4,Ring,----
*C(=C)C=O,271,1,Sub,-
*c1cccc2c1NC(=*)C21NC(*)C2C(=*)N(*)C(=*)C21,270,6,Ring,-=-=-=
*C1CCC2(*)C3CCC4(*)C(*)CCC4(*)C3=CCC2C1(*)*,270,7,Ring,-------
*c1nc(*)c(*)o1,270,3,Ring,---
*OO*,270,2,Linker,--
*c1ccc2c(c1)=CCN=2,269,1,Ring,-
*N(CC)CC,269,1,Sub,-
*CNC(C)=O,269,1,Sub,-
*C1C(=*)N2C1SC(*)(*)C2*,268,5,Ring,-=---
*c1ccc2cc(*)ccc2c1,268,2,Ring,--
*OC(C)C(*)O,268,2,Linker,--
*=CCO,266,1,Sub,=
*C1CC(*)(*)CC1*,265,4,Ring,----
*C1C(=*)OC2CC3=CCCC(*)C3(*)C(*)C21,265,5,Ring,-=---
*C1OC(=*)C(=*)C1*,265,4,Ring,-==-
*C1=C(*)C(=*)CC1,265,3,Ring,--=
*C1N2CC3(*)CN1CC(*)(C2)C3*,265,4,Ring,----
*c1ccc2c(c1*)NC(=*)C21NC(*)C2C(=*)N(*)C(=*)C21,265,7,Ring,--=-=-=
*C1=C(*)C(=*)N(*)C(=*)N1,265,5,Ring,--=-=
*CCC(C)O,265,1,Sub,-
*CCCCCCCCCCC,264,1,Sub,-
*C1=CN(*)C(=*)NC1=*,263,4,Ring,--==
*c1cc2oc(*)c(*)c2cc1*,263,4,Ring,----
*c1ccc(*)c(*)n1,263,3,Ring,---
*CC(O)C(C)(C)O,263,1,Sub,-
*CNC(=S)N*,262,2,Linker,--
*C(O)CCCCCCCCCC,262,1,Sub,-
*C1C(*)C1(*)*,261,4,Ring,----
*c1cc(*)c2c(*)c(*)c(*)cc2c1,261,5,Ring,-----
*C1CCC2(C(*)C(=*)CCC2(*)*)C1*,261,6,Ring,--=---
*C1CCCN1,261,1,Ring,-
*C1c2[nH]c3ccccc3c2CCN1*,259,2,Ring,--
*C1=CC(=*)CC(*)(*)C1*,258,5,Ring,-=---
*c1ccc2c(c1)OCCCO2,258,1,Ring,-
*C1=CC(=*)Oc2c1cc1c(c2*)OCN(*)C1,258,4,Ring,-=--
*C1CNCN1,257,1,Ring,-
*C12CC3CC(CC(C3)C1)C2,257,1,Ring,-
*CC(NC(*)=O)C(=O)OC,257,2,Linker,--
*C1CC2(*)C(*)CC3(*)C(=CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C2CC1(*)*,256,11,Ring,-----------
*C1=CCN=C1,256,1,Ring,-
*C1CC2C(=*)N(*)C(=*)C3(CN(*)C3)N2C1,255,5,Ring,-=-=-
*c1ccc2nc(*)[nH]c2c1,255,2,Ring,--
*C1NCCc2c1[nH]c1ccccc21,255,1,Ring,-
*C1CCS(=*)(=*)C1,254,3,Ring,-==
*C1=CC2(CC(*)=NO2)C(*)C(*)=C1*,254,5,Ring,-----
*C1=C(*)C(*)=C(*)C(=*)O1,253,5,Ring,----=
*C(O)CC,253,1,Sub,-
*c1c2c(c(*)c3c1OCO3)CN(*)CC2,252,3,Ring,---
*CNC(=O)CC(*)*,252,3,Linker,---
*OC(=O)CCCCCCCCC,252,1,Sub,-
*CCC=C(C)CCC=C(C)C,252,1,Sub,-
*c1ccc2[nH]c3c(c2c1)CN(*)CC3,251,2,Ring,--
*C1Cc2[nH]cnc2CN1*,251,2,Ring,--
*NC=*,251,2,Linker,-=
*=c1ccc(=*)cc1,250,2,Ring,==
*C(=N)N,250,1,Sub,-
*C1=C(*)C(=*)c2c(*)c(*)c(*)c(*)c2O1,249,7,Ring,--=----
*C1=CC(*)CC1,249,2,Ring,--
*C1CC2OC(*)C(*)C2O1,249,3,Ring,---
*C1=CC(=*)OC(*)=C1*,248,4,Ring,-=--
*C1=COc2ccccc2C1=*,247,2,Ring,-=
*C1CC(*)C2C(NC(=*)N2*)C1*,247,5,Ring,--=--
*c1ccc2c(c1)OC(*)C(*)O2,247,3,Ring,---
*C(=O)N(C)C,247,1,Sub,-
*C=CC(C)O*,246,2,Linker,--
*CC=CC#C,246,1,Sub,-
*OC(=O)CCCCCCC,246,1,Sub,-
*C1=C(*)C(*)(*)OC1=*,245,5,Ring,----=
*COC(=O)C(C)C,245,1,Sub,-
*C1CCC(=*)N(*)C(=*)C(=*)NC(*)C(=*)NC(*)C(=*)NC(*)C(*)C(=*)NC(*)C(=*)NC(*)C(*)C(=*)N1,244,17,Ring,-=-==-=-=--=-=--=
*c1ccc2c(c1)C(*)C(*)O2,243,3,Ring,---
*C1=CC(=*)c2c(*)cc3c(c2O1)C(*)CC(=*)O3,243,5,Ring,-=--=
*C1C(=*)OC2CC3(*)CCCC(*)C34OC4C21,242,4,Ring,-=--
*C1COC(=*)C1=*,242,3,Ring,-==
*NC(=O)CC(C)(C)C,242,1,Sub,-
*c1ccc2c(c1)CCO2,241,1,Ring,-
*c1ccc2c(c1)NC(=*)CN1CCN(*)CC1CO2,241,3,Ring,-=-
*c1ccc2c(c1)C(=*)N1CCN(*)CC1C(=*)N2,240,4,Ring,-=-=
*c1ccc2c(c1)CC(*)O2,240,2,Ring,--
*C1C=CCC(*)C1,239,2,Ring,--
*NN=*,239,2,Linker,-=
*N1CCc2[nH]c3ccccc3c2C1,238,1,Ring,-
*C1=CN=CC1,238,1,Ring,-
*C1=NC=CC1,237,1,Ring,-
*c1nnc(*)s1,237,2,Ring,--
*c1cc(*)c2c(c1)C(*)c1cccc(*)c1C2=*,237,5,Ring,----=
*COC(=O)C(C)CC,237,1,Sub,-
*C1COCCN(*)C1,236,2,Ring,--
*OC(=O)C(C)(C)C,236,1,Sub,-
*C1(*)CC23CCC4C(*)(*)CCCC4(*)C2CCC1C3,235,5,Ring,-----
*N1CCC2CC(=*)N(*)CCC2C1,235,3,Ring,-=-
*CN(*)C,234,2,Linker,--
*CNC(=O)COC,234,1,Sub,-
*CC=C(C)CO,234,1,Sub,-
*OC(=O)C(=C)CO,234,1,Sub,-
*N1C(=*)CCC1=*,233,3,Ring,-==
*=CC(=O)OC,233,1,Sub,=
*c1cc(*)c2c(c1)OC(*)(*)CC2=*,232,5,Ring,----=
*c1ccc2[nH]c(*)c(*)c2c1,232,3,Ring,---
*C1COC(*)(*)O1,232,3,Ring,---
*CCC(C)O*,232,2,Linker,--
*CC#N,232,1,Sub,-
*C(=O)OCCOC,232,1,Sub,-
*c1ccc2c(*)c(*)oc2c1,231,3,Ring,---
*c1nc(*)nc(*)n1,231,3,Ring,---
*CCOC(=O)C*,231,2,Linker,--
*C1C=C2C(*)OC(*)C23C(*)CC(*)C(*)(*)C3C1,230,7,Ring,-------
*c1cn(*)cn1,230,2,Ring,--
*c1ccc2ccn(*)c2c1,230,2,Ring,--
*C1CC2(*)C(CCC2(*)*)C2CCC3=CC(=*)C=CC3(*)C12,230,6,Ring,----=-
*C(=O)CC(C)(C)C,230,1,Sub,-
*c1cc(*)c2c(=*)c3c(*)cc(*)cc3c(=*)c2c1,229,6,Ring,--=--=
*C(C)CC(=O)C=C(C)C,229,1,Sub,-
*c1cc2c(cc1*)C(=*)N(*)C=N2,227,4,Ring,--=-
*c1ccc2c3c(=*)c4ccccc4c=3n(*)c(=*)c2c1*,227,5,Ring,-=-=-
*C(=N)NC,227,1,Sub,-
*OCC=C(C)CCC=C(C)C,227,1,Sub,-
*C1CCC2(*)C(CCC3C2CCC2(*)C3CC3OC(*)(*)C(*)C32)C1,226,6,Ring,------
*C1=CCN2CCC(*)C12,226,2,Ring,--
*C1=CC2C(=*)C3(C=C(*)C(*)C3(*)C1*)C(*)CC1C2C1(*)*,226,9,Ring,-=-------
*OC(CCC(*)C)C(C)C,226,2,Linker,--
*c1c(*)c(*)c2c(*)cccc2c1*,225,5,Ring,-----
*C1=C(*)C(*)(*)C(*)=C(*)C1=*,225,7,Ring,------=
*C1CC(*)(*)C(=*)C(*)(*)C1,225,6,Ring,---=--
*C1CCC2(*)C(=CCC3(*)C2CC(*)C2(*)C(*)CCC32*)C1,225,7,Ring,-------
*C1=Cc2ccc(*)c(*)c2OC1=*,225,4,Ring,---=
*CC(CC=C(C)C)C(=C)C,225,1,Sub,-
*CBr,225,1,Sub,-
*OCCCCC,225,1,Sub,-
*C1CCCC(*)(*)C1,224,3,Ring,---
*C1COc2ccccc2O1,224,1,Ring,-
*C1=COc2c(ccc3c2CN(*)CO3)C1=*,224,3,Ring,--=
*C1CCCCCC1,224,1,Ring,-
*C(C)C(=O)OC,224,1,Sub,-
*C=CC(C)=CC(C)CC,224,1,Sub,-
*N1CCN2C(=*)N(*)C(=*)C2C1,223,4,Ring,-=-=
*C1=C2C(*)C(=*)C3(*)C(*)CC4OCC4(*)C3C(*)C(*)(CC1*)C2(*)*,223,11,Ring,--=--------
*C1COC(=*)C1,223,2,Ring,-=
*C(*)CC(N)=O,223,2,Linker,--
*C1=CC(*)C(*)C(*)CC(*)=CC=CC(*)C(*)OC(=*)C(*)=C1,222,9,Ring,-------=-
*C(=O)NCC(*)*,222,3,Linker,---
*CCCCCC*,222,2,Linker,--
*CCCC(=O)O,222,1,Sub,-
*C(C)OC,222,1,Sub,-
*C1OC(*)C(*)(*)C1*,221,5,Ring,-----
*c1cncn1*,221,2,Ring,--
*C1Cc2c([nH]c3ccccc23)C(*)N1,221,2,Ring,--
*C1=C(*)C(*)NC(=*)N1,221,4,Ring,---=
*c1nccc2c1[nH]c1ccccc12,221,1,Ring,-
*C1CCC2(*)C(CCC3C4CCC(=*)C4(*)CCC32)C1,221,4,Ring,--=-
*C=CC=O,221,1,Sub,-
*C1CCNC(*)C1,220,2,Ring,--
*C1C(=*)OC2C(*)C(*)C3(*)C(*)C(*)C4C(*)C3(OC4(*)COC(=*)c3cccnc3C1*)C2(*)*,220,13,Ring,-=-------=---
*c1cc(*)c2c(c1)COCO2,220,2,Ring,--
*OC(=O)C(=CC)CO,220,1,Sub,-
*C1=NC2=C(C(=*)N1*)C1(CCCCC1)Cc1ccccc12,219,3,Ring,-=-
*C(=O)NC(C(=O)O)C(C)CC,219,1,Sub,-
*C(=O)OCCC,219,1,Sub,-
*CNCC(C)O,219,1,Sub,-
*C1CCC2(*)C3CC(=*)C(=*)C3(*)CCC2C1(*)*,218,7,Ring,--==---
*C1CCC2(*)C(=CCC3C2CCC2(*)C3CCC2(*)*)C1,218,5,Ring,-----
*C1CC(*)CN(*)C1,218,3,Ring,---
*c1ncc[nH]1,218,1,Ring,-
*CC=C(C)CC*,218,2,Linker,--
*c1cc2c(c(*)c1*)-c1c(cc(*)c(*)c1*)C(=*)OC1C(COC2=*)OC(*)C2OC(=*)c3cc(*)c(*)c(*)c3-c3c(cc(*)c(*)c3*)C(=*)OC21,217,17,Ring,------==-=------=
*C1=CC(*)CC(*)(*)C1*,217,5,Ring,-----
*c1cc2c(c(*)c1*)-c1c(*)c(*)c(*)c3c1C(=*)OC(C(*)OC2=*)C3*,217,10,Ring,------=-=-
*C1=CN(*)C(=*)c2ccccc21,217,3,Ring,--=
*n1cc2cc[nH]c2c1,217,1,Ring,-
*C1=Cc2cccc(*)c2OC1=*,216,3,Ring,--=
*C1CC2CCC(C1)N2*,216,2,Ring,--
*CCN(C)C*,216,2,Linker,--
*C(=O)NC(C)C(=O)O,216,1,Sub,-
*OCCOC,216,1,Sub,-
*C1SCC2NC(=*)NC21,215,2,Ring,-=
*c1ccc2c(c1)NC1(CCN(*)CC1)c1cccn1-2,215,2,Ring,--
*C1CCC2(*)C3CCC4(*)C(*)CCC4C3CC(*)C2(*)C1,215,6,Ring,------
*CC=C(C)C(=O)O,215,1,Sub,-
*C1CCC2(*)C(CCC3C2CCC2(*)C3CCC2(*)*)C1,214,5,Ring,-----
*c1cccc2[nH]ccc12,214,1,Ring,-
*C1NC(=*)C(*)C(*)Oc2ccc(cc2)C=CNC1=*,214,5,Ring,-=--=
*CC(NC(=O)CO*)C(=O)O,214,2,Linker,--
*CC(=O)NC(C*)C(=O)O,214,2,Linker,--
*C(C)CCC(=CC)C(C)C,214,1,Sub,-
*c1ccc2c(c1)OC(*)CC2=*,212,3,Ring,--=
*C1=CC(*)C(*)CC1,212,3,Ring,---
*C1CCC2(*)C(=CC(*)C3C2CCC2(*)C(*)CCC32)C1,211,5,Ring,-----
*C1CC2CC(*)C(C1)N2*,210,3,Ring,---
*C1=C(*)c2c(cc(*)c3c(*)coc23)OC1=*,210,5,Ring,----=
*c1c(*)c(=*)c2ccccc2c1=*,210,4,Ring,--==
*c1ccc2c(c1)C(=*)N1CCC(*)C1C(=*)N2,209,4,Ring,-=-=
*c1c(*)c(=*)[nH]c1=*,209,4,Ring,--==
*C1CCC2(*)C(CCC3C2CC(*)C2(*)C(*)CCC32)C1,208,5,Ring,-----
*C1C2=C(CN(*)C2=*)Nc2cccc3c2c1cn3*,208,4,Ring,--=-
*C1C(=*)CCCC1(*)*,208,4,Ring,-=--
*C1(*)CCC(=*)O1,208,3,Ring,--=
*N1COc2ccc3c(=*)c(=*)oc3c2C1,208,3,Ring,-==
*C(C)C=CCC(C)C,208,1,Sub,-
*CCCC(C)CCCC(C)CCCC(C)C,208,1,Sub,-
*C1CCC(*)C1(*)*,207,4,Ring,----
*c1cc(*)c2c(*)c(*)c(*)c(*)c2c1,207,6,Ring,------
*C1=COC(*)C2C(*)=CCC12,207,3,Ring,---
*C1CCN(*)C(*)C1,207,3,Ring,---
*NC(=O)C(*)C,207,2,Linker,--
*c1cc2c(cc1*)C(*)C#CC1(CCC(*)CC1*)C(=*)CC2,206,6,Ring,-----=
*C1CCC(*)(*)C1*,206,4,Ring,----
*OC(=O)C(C)=CCCC(C)(C=C)O*,206,2,Linker,--
*C(O)C(C)C,206,1,Sub,-
*c1cc(*)[nH]n1,205,2,Ring,--
*C1CCC(*)(*)OO1,205,3,Ring,---
*CCC(C)C(O)C(*)C,205,2,Linker,--
*C(=COC)C(=O)OC,205,1,Sub,-
*C(C)N,205,1,Sub,-
*C(O)C(C)(C)O,205,1,Sub,-
*C1CCC2(*)C(CCC3(*)C2C=CC24OCC5(CCC(*)(*)CC52)C(*)CC34*)C1(*)*,204,9,Ring,---------
*C1C(*)C2(*)CCC3(*)C(=CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C2CC1(*)*,204,11,Ring,-----------
*C(=O)CCC(=O)O,204,1,Sub,-
*COC(N)=O,204,1,Sub,-
*O[Si](C)(C)C,204,1,Sub,-
*C1=COc2c(*)c(*)cc(*)c2C1=*,203,5,Ring,----=
*C1CCSS1,203,1,Ring,-
*C1OCC2OC(*)C(*)C(*)C2O1,203,4,Ring,----
*C1NC(=*)C2NCN(*)C2N1,203,3,Ring,-=-
*C(=O)NC(*)C,203,2,Linker,--
*=C(O)C=CC=CC,203,1,Sub,=
*c1ccc2c(c1*)C(=*)N1c3ccccc3C(=*)N(*)C21,202,5,Ring,--==-
*c1cc2c3c(oc(=*)c4cc(*)c(*)c(oc2=*)c4-3)c1*,202,6,Ring,-=--=-
*N=C,202,1,Sub,-
*C=CC(C)(C)O,202,1,Sub,-
