smiles,occurrence,degree,type,bonds
*C1(*)COC1,1405,2,Ring,--
*OCCCO*,1402,2,Linker,--
*c1csc(*)c1*,1396,3,Ring,---
*C(=O)C(*)=O,1395,2,Linker,--
*C1=CC(*)=C(*)C(=*)N1,1394,4,Ring,---=
*c1nnc(*)c(*)n1,1384,3,Ring,---
*C1CN2CCC1CC2,1383,1,Ring,-
*c1cc(*)c(*)[nH]1,1381,3,Ring,---
*C=C(*)C#N,1379,2,Linker,--
*c1c(*)c(*)n(*)c1*,1375,5,Ring,-----
*N1C(=*)NC(=*)C(=*)C1=*,1373,5,Ring,-====
*C1CCC(*)C1,1366,2,Ring,--
*CN(*)C*,1366,3,Linker,---
*C1=CN(*)C(=*)C=C1,1364,3,Ring,--=
*c1cc2ccccc2nc1*,1357,2,Ring,--
*NC(=O)C(C)C,1355,1,Sub,-
*C=NNC(=O)C*,1350,2,Linker,--
*c1nn(*)c2ccccc12,1348,2,Ring,--
*c1nc(=*)c(=*)s1,1343,3,Ring,-==
*c1cccc2[nH]ccc12,1342,1,Ring,-
*C1=CC(=*)c2c(*)cc(*)cc2O1,1342,4,Ring,-=--
*C1Cc2ccccc2C1,1340,1,Ring,-
*C1CC2CCC1C2,1338,1,Ring,-
*CCNC(=O)N*,1338,2,Linker,--
*c1ccc2c(*)cc(*)nc2c1,1332,3,Ring,---
*c1ncnn1*,1330,2,Ring,--
*N1CCC(=*)CC1,1329,2,Ring,-=
*C(=O)NN=C(*)C,1328,2,Linker,--
*CN(CC)CC,1328,1,Sub,-
*c1cc(*)c(*)nc1*,1327,4,Ring,----
*CNC,1327,1,Sub,-
*CC(O)C*,1316,2,Linker,--
*c1cc2[nH]nc(*)c2cn1,1305,2,Ring,--
*c1ncoc1*,1305,2,Ring,--
*c1ccc2c(cnn2*)c1,1299,2,Ring,--
*c1cnc2[nH]cc(*)c2c1,1298,2,Ring,--
*C1Cc2ccccc2C1*,1296,2,Ring,--
*c1ccc2c(c1)cc(*)n2*,1295,3,Ring,---
*CC(N)C(=O)O,1295,1,Sub,-
*c1no[n+](*)c1*,1288,3,Ring,---
*C1COC1,1284,1,Ring,-
*c1cncs1,1278,1,Ring,-
*c1cncnc1*,1276,2,Ring,--
*NC(=O)NCC,1273,1,Sub,-
*c1cnc2ccccc2n1,1271,1,Ring,-
*NCCC,1271,1,Sub,-
*N1CCNC1=*,1265,2,Ring,-=
*c1ccc2c(c1)CCO2,1264,1,Ring,-
*CN(*)*,1263,3,Linker,---
*C1CNC(*)C1,1260,2,Ring,--
*NNC(*)=O,1256,2,Linker,--
*c1cc(*)c2cccc(*)c2n1,1254,3,Ring,---
*c1cc2nc(*)n(*)c2cc1*,1254,4,Ring,----
*CC(N)C(*)=O,1245,2,Linker,--
*C(C)NC(C)=O,1245,1,Sub,-
*c1nc(*)c(*)nc1*,1237,4,Ring,----
*n1ccnn1,1233,1,Ring,-
*C(=O)NCCOC,1233,1,Sub,-
*c1cc2c(cc1*)C(*)N(*)CC2,1227,4,Ring,----
*C1CCNC1=*,1226,2,Ring,-=
*N1C(=*)N(*)c2ccccc21,1224,3,Ring,-=-
*C(=O)NN=*,1221,2,Linker,-=
*C1=C2C(*)C(=*)C3(*)C(*)CC4OCC4(*)C3C(*)C(*)(CC1*)C2(*)*,1219,11,Ring,--=--------
*NCC(=O)N*,1219,2,Linker,--
*NC(=O)CNC(*)=O,1218,2,Linker,--
*C1CCCCCCC1,1214,1,Ring,-
*N(CCCl)CCCl,1214,1,Sub,-
*c1c2c(nc3ccccc13)CCCC2,1213,1,Ring,-
*CNC(=O)CO*,1211,2,Linker,--
*C1CCC2(*)C(CCC3(*)C2CC=C2C4CC(*)(*)CCC4(*)CCC23*)C1(*)*,1197,9,Ring,---------
*c1ccc2c(*)c(*)n(*)c2c1,1196,4,Ring,----
*S(=O)(=O)NC,1194,1,Sub,-
*C1CC(*)C(*)C(*)C1*,1193,5,Ring,-----
*C1CN(*)CCN1,1192,2,Ring,--
*c1nc[nH]n1,1191,1,Ring,-
*NC(=O)CCC,1190,1,Sub,-
*c1nc(*)c2sccc2n1,1187,2,Ring,--
*C1=C(*)c2ccc(*)cc2OC1=*,1184,4,Ring,---=
*c1nsc(*)c1*,1183,3,Ring,---
*C(=O)CCC,1182,1,Sub,-
*C(=O)N=*,1181,2,Linker,-=
*c1cn2nc(*)sc2n1,1178,2,Ring,--
*C1CCCCN1,1172,1,Ring,-
*NC=*,1172,2,Linker,-=
*CCCCC*,1170,2,Linker,--
*c1ccc2cc(*)[nH]c2c1,1169,2,Ring,--
*c1ccc2nc(*)cn2c1,1167,2,Ring,--
*NC(=O)NC(*)C,1164,2,Linker,--
*c1c(*)c(=*)[nH]c1=*,1163,4,Ring,--==
*C(=O)NCC(*)*,1163,3,Linker,---
*C1=C(*)C(=*)c2c(*)cc(*)cc2O1,1160,5,Ring,--=--
*C1=CC(=*)NC(*)=N1,1158,3,Ring,-=-
*C1Cc2ccccc2N1*,1157,2,Ring,--
*c1nn2c(*)nnc2s1,1157,2,Ring,--
*C1C(=*)NCCN1*,1156,3,Ring,-=-
*c1nc2c(*)cccc2[nH]1,1155,2,Ring,--
*c1cnn2cccnc12,1155,1,Ring,-
*CCCC(=O)O,1155,1,Sub,-
*c1ccc2ncsc2c1,1153,1,Ring,-
*C1=Cc2cc(*)ccc2OC1=*,1151,3,Ring,--=
*c1ccc2ncc(*)n2n1,1151,2,Ring,--
*c1sc2ncnc(*)c2c1*,1149,3,Ring,---
*c1ccc2c(c1)CCCN2*,1143,2,Ring,--
*c1nncs1,1143,1,Ring,-
*CCCCN,1138,1,Sub,-
*N1CCC1(*)*,1137,3,Ring,---
*NC(=O)C(*)=O,1137,2,Linker,--
*NCCOC,1135,1,Sub,-
*C1CNCCO1,1132,1,Ring,-
*c1cccc2cnccc12,1132,1,Ring,-
*C1C2CC3CC(C2)CC1C3,1132,1,Ring,-
*OC(=O)CC,1131,1,Sub,-
*CNC(=O)C(*)C,1130,2,Linker,--
*NC(=O)C(*)*,1127,3,Linker,---
*NC(=O)NS(*)(=O)=O,1125,2,Linker,--
*COCC,1125,1,Sub,-
*NC(=O)OCC,1125,1,Sub,-
*c1cccnn1,1122,1,Ring,-
*c1ccc2c(*)c(*)[nH]c2c1,1121,3,Ring,---
*c1cccc2c(*)cccc12,1116,2,Ring,--
*c1c2ccccc2nc2ccccc12,1115,1,Ring,-
*C(=O)CO,1115,1,Sub,-
*SCCC,1115,1,Sub,-
*CCC#N,1109,1,Sub,-
*CC(=O)N(*)C,1107,2,Linker,--
*N1CC2CCC(C1)N(*)C2,1106,2,Ring,--
*SCC(=O)O,1106,1,Sub,-
*c1ccc2ccn(*)c2c1,1105,2,Ring,--
*C(=O)NC(CCC(=O)O)C(=O)O,1103,1,Sub,-
*[S+](C)[O-],1099,1,Sub,-
*CCNC(C)=O,1099,1,Sub,-
*c1nc2ccccc2c(*)c1*,1098,3,Ring,---
*c1csc2ccccc12,1097,1,Ring,-
*CCCCCCC,1095,1,Sub,-
*CC#C,1094,1,Sub,-
*N1CCC2(CC1)OCCO2,1092,1,Ring,-
*C1CC2CCC(C1*)N2*,1092,3,Ring,---
*C1=Cc2ccc(*)cc2OC1=*,1089,3,Ring,--=
*c1cnnn1*,1088,2,Ring,--
*C1=CC(=*)c2ccc(*)cc2O1,1085,3,Ring,-=-
*C(=O)C(*)C,1085,2,Linker,--
*c1csnn1,1080,1,Ring,-
*c1cccc[n+]1*,1079,2,Ring,--
*NCCCN(C)C,1079,1,Sub,-
*C(O)(C(F)(F)F)C(F)(F)F,1075,1,Sub,-
*C(=O)NCCCC,1075,1,Sub,-
*c1ccc2nc(*)c(*)c(*)c2c1,1072,4,Ring,----
*C(=O)CNC(*)=O,1070,2,Linker,--
*C(*)=C,1069,2,Linker,--
*C1=CC(=*)c2cc(*)ccc2O1,1067,3,Ring,-=-
*C1c2ccccc2-c2ccccc21,1065,1,Ring,-
*c1ccc2c(c1)c1ccccc1n2*,1064,2,Ring,--
*C1=CSC(=*)N1*,1061,3,Ring,-=-
*C(=O)NC(*)CC,1060,2,Linker,--
*c1cc(*)c(*)nn1,1058,3,Ring,---
*CC(=O)N(C)C,1055,1,Sub,-
*C(=O)NN,1053,1,Sub,-
*N1C(=*)CSC1=*,1049,3,Ring,-==
*CC(NC(*)=O)C(*)=O,1048,3,Linker,---
*C(=O)NCCC(=O)O,1048,1,Sub,-
*OC(=O)C(C)=CC,1048,1,Sub,-
*C1CC(*)(*)C1,1046,3,Ring,---
*C(N)=S,1045,1,Sub,-
*C(=O)NCC(=O)O,1042,1,Sub,-
*c1cc(*)n2nc(*)cc2n1,1038,3,Ring,---
*C1CCOCC1*,1037,2,Ring,--
*c1nn(*)c(=*)c1=*,1034,4,Ring,--==
*C1=C(*)CC(*)(*)CC1,1033,4,Ring,----
*c1cccc2c1OC(*)C(*)CN(*)C2=*,1032,5,Ring,----=
*C1=NC(*)=C(*)C(*)C1=*,1031,5,Ring,----=
*C1SC(=*)NC1=*,1030,3,Ring,-==
*C1CC(*)(*)C(*)C(*)O1,1028,5,Ring,-----
*C(*)=NO,1025,2,Linker,--
*C1CCCC(*)N1*,1022,3,Ring,---
*c1nc(*)c2nnn(*)c2n1,1022,3,Ring,---
*c1nc2c(*)cccn2c1*,1022,3,Ring,---
*C(=O)NCCO,1022,1,Sub,-
*C1=Nc2ccccc2N(*)C1=*,1021,3,Ring,--=
*N(CCC)CCC,1017,1,Sub,-
*C(C)CCCC(C)C,1017,1,Sub,-
*c1cnco1,1016,1,Ring,-
*c1cc2ccccc2cc1*,1016,2,Ring,--
*B(O)O,1015,1,Sub,-
*c1ccc2c(c1)ncn2*,1014,2,Ring,--
*c1ccc(*)c2ncccc12,1014,2,Ring,--
*c1nc2c(*)cccc2s1,1007,2,Ring,--
*c1cc(*)n2nc(*)c(*)c2n1,1005,4,Ring,----
*c1sc2c(c1*)CCN(*)C2,1005,3,Ring,---
*OCCCN(C)C,1005,1,Sub,-
*C1=CN(*)c2ccc(*)cc2C1=*,1002,4,Ring,---=
*C1=C(*)c2ccccc2OC1=*,1001,3,Ring,--=
*C1CN(*)CCC1(*)*,1001,4,Ring,----
*c1cc2c(*)ncnc2s1,999,2,Ring,--
*C1CCC(=*)N(*)C1,999,3,Ring,-=-
*CCCS*,999,2,Linker,--
*N1C(=*)c2c(ncn2*)N(*)C1=*,998,5,Ring,-=--=
*c1ccc2ncc(*)nc2c1,998,2,Ring,--
*C1=CC(*)C(*)C(*)O1,996,4,Ring,----
*c1cc(*)c2ncccc2c1,993,2,Ring,--
*c1cn[nH]c1*,989,2,Ring,--
*c1ccc2c(c1)OC(=*)N2*,989,3,Ring,-=-
*c1nc2cccnc2n1*,988,2,Ring,--
*C1=CC(=*)N(*)C(*)=N1,987,4,Ring,-=--
*c1nc2c(n1*)C(=*)NC(=*)N2*,987,5,Ring,--==-
*C1CCC2(*)C(=CCC3C2CCC2(*)C(*)CCC32)C1,984,4,Ring,----
*c1cccc2nsnc12,982,1,Ring,-
*c1c(*)c(=*)n(*)c1=*,975,5,Ring,--=-=
*c1ccc2c(c1)C(=*)N(*)CC(*)C(*)OCCCCC(*)O2,972,6,Ring,-=----
*C(=O)C(C)(C)C,971,1,Sub,-
*c1cnc(*)c(*)c1*,968,4,Ring,----
*C1=CN(*)C(=*)N(*)C1=*,966,5,Ring,--=-=
*NN=C(*)C,964,2,Linker,--
*=CC=*,964,2,Linker,==
*C(C)C(=O)O,964,1,Sub,-
*c1cc2c(*)ncnc2[nH]1,963,2,Ring,--
*OS(N)(=O)=O,962,1,Sub,-
*C1OC1*,959,2,Ring,--
*c1nn(*)c2c1CN(*)CC2,958,3,Ring,---
*C(=O)NCCN(CC)CC,958,1,Sub,-
*CN(C*)C(*)=O,957,3,Linker,---
*CCN(CC)CC,957,1,Sub,-
*NCC(*)=O,955,2,Linker,--
*OC(=O)CCC,951,1,Sub,-
*CS(=O)(=O)N*,948,2,Linker,--
*CC(N)C(=O)N*,947,2,Linker,--
*c1c[nH]c2ncnc(*)c12,944,2,Ring,--
*C(=O)NC(*)CC(=O)O,943,2,Linker,--
*N1C(=*)c2ccccc2N(*)C1=*,940,4,Ring,-=-=
*N1C=CC=CC1=*,939,2,Ring,-=
*NC(=O)C(C)(C)C,939,1,Sub,-
*C(=O)CC(C)C,939,1,Sub,-
*C1COC(*)(*)O1,935,3,Ring,---
*NC(N)=O,934,1,Sub,-
*C1CCNCC1*,932,2,Ring,--
*OCC=C(C)C,932,1,Sub,-
*CC(=O)NC(*)C,927,2,Linker,--
*c1ccc(*)[nH]1,926,2,Ring,--
*c1cc(*)c2ccccc2c1*,926,3,Ring,---
*C1=Nc2ccccc2C(=*)N1,925,2,Ring,-=
*OCCNC(*)=O,925,2,Linker,--
*N1CC(=*)N(*)C1=*,924,4,Ring,-=-=
*C12CC3CC(C1)CC(*)(C3)C2,924,2,Ring,--
*CC(=O)N(C)C*,919,2,Linker,--
*COP(=O)(O)O,918,1,Sub,-
*N1CC1,916,1,Ring,-
*N=C(S)N*,916,2,Linker,--
*C1=NC(*)C(=*)N(*)c2ccccc21,915,4,Ring,--=-
*CCC(=O)OC,915,1,Sub,-
*C1=NN(*)C(=*)O1,914,3,Ring,--=
*NC(=O)CN(C)C(*)=O,914,2,Linker,--
*c1cc2c([nH]c3ccccc32)c(*)n1,913,2,Ring,--
*OCC#C,913,1,Sub,-
*N1CC2CN(*)CC2C1,910,2,Ring,--
*S(=O)(=O)CCC,910,1,Sub,-
*C1=Nc2cnc(*)nc2N(*)C1=*,909,4,Ring,---=
*C1=CC=C(*)C(=*)N1,909,3,Ring,--=
*CNC(*)C,909,2,Linker,--
*c1cnc2[nH]ccc2c1,906,1,Ring,-
*OC(=O)N(C)C,904,1,Sub,-
*c1ccc2c(c1)NC(=*)CO2,903,2,Ring,-=
*c1ccn[nH]1,902,1,Ring,-
*C[S+](*)[O-],902,2,Linker,--
*c1nc2c([nH]1)N(*)C(=*)N(*)C2=*,900,5,Ring,--=-=
*C1CCC(=*)N1,898,2,Ring,-=
*=CC,898,1,Sub,=
*C1=C(*)c2ccccc2N(*)C1=*,897,4,Ring,---=
*CCC(N)=O,894,1,Sub,-
*CCCN,892,1,Sub,-
*NC(=O)NC(*)=O,891,2,Linker,--
*C1C2CC3CC1CC(*)(C3)C2,890,2,Ring,--
*c1ccn2ncc(*)c2n1,889,2,Ring,--
*c1nc(*)c2nc[nH]c2n1,888,2,Ring,--
*c1c[nH]c2c(*)cccc12,885,2,Ring,--
*c1ccn2c(*)c(*)nc2c1,883,3,Ring,---
*c1ccn(*)c1,883,2,Ring,--
*C1=Nc2c(ncn2*)C(=*)N1,883,3,Ring,--=
*C1CCC(*)C(*)O1,883,3,Ring,---
*c1ncco1,882,1,Ring,-
*N1CCS(=*)(=*)CC1,878,3,Ring,-==
*CC(NC(*)=O)C(=O)N*,877,3,Linker,---
*NC(=O)CCl,874,1,Sub,-
*CC(*)C(=O)O,872,2,Linker,--
*C1(*)NC(=*)NC1=*,871,4,Ring,--==
*NC(C)(C)C,870,1,Sub,-
*C=CC(=O)C=C*,868,2,Linker,--
*C(O)CO,868,1,Sub,-
*c1nnc2n1CCN(*)C2,866,2,Ring,--
*c1cccc2c1ccn2*,865,2,Ring,--
*N1CCC2(CC1)CC2,857,1,Ring,-
*C1=NC(*)CO1,856,2,Ring,--
*c1ccc2nnc(*)n2c1,856,2,Ring,--
*OCCN(CC)CC,855,1,Sub,-
*C(=O)NCC(C)C,854,1,Sub,-
*C1=NNC(=*)c2ccccc21,853,2,Ring,-=
*c1ccc2ccc(*)nc2c1,852,2,Ring,--
*n1c2ccccc2c2ccccc21,850,1,Ring,-
*C1CCN1*,848,2,Ring,--
*c1c[nH]c2ncccc12,847,1,Ring,-
*C#CC*,847,2,Linker,--
*COC(=O)C*,846,2,Linker,--
*c1cc2c(*)ccnc2[nH]1,844,2,Ring,--
*C1=CC(=*)OC1,844,2,Ring,-=
*C1=CC(=*)c2ccccc2O1,843,2,Ring,-=
*c1ccno1,842,1,Ring,-
*N1CC(=*)C(=*)C(=*)C1,841,4,Ring,-===
*CCCCCO*,838,2,Linker,--
*c1ccc2c(c1)N(*)C(=*)CO2,836,3,Ring,--=
*CCCNC(=O)C*,836,2,Linker,--
*c1ccc2c(*)cccc2c1,831,2,Ring,--
*OCCCCCC,830,1,Sub,-
*OC(*)*,829,3,Linker,---
*C(*)CC,829,2,Linker,--
*CN(C*)C*,829,3,Linker,---
*C=CC(=O)OC*,829,2,Linker,--
*C1=CC(*)C(*)C(*)C1,827,4,Ring,----
*c1ccc2c(*)noc2c1,822,2,Ring,--
*c1csc2ncnc(*)c12,820,2,Ring,--
*N1CCNC(=*)C1,819,2,Ring,-=
*c1nc(*)c2nc(*)n(*)c2n1,819,4,Ring,----
*c1cccc2ncccc12,818,1,Ring,-
*N1CCOC1=*,818,2,Ring,-=
*CC(C)O,818,1,Sub,-
*C=NNC(=S)N*,817,2,Linker,--
*C(*)(C)O,814,2,Linker,--
*C1=CC(*)=C(*)C(=*)O1,813,4,Ring,---=
*C1C(*)C23CCC(=*)C2C(*)(C(*)CC3)C(*)CC1(*)*,812,8,Ring,--=-----
*CC(*)N,812,2,Linker,--
*c1ccn2c(*)cnc2c1,811,2,Ring,--
*C=CC(=O)NC*,811,2,Linker,--
*c1ncnc2[nH]cnc12,810,1,Ring,-
*c1ccc2c(c1)CN(*)CC2,808,2,Ring,--
*NC(*)=N,808,2,Linker,--
*C(*)=*,806,3,Linker,--=
*O[Si](C)(C)C(C)(C)C,806,1,Sub,-
*c1ccc2c(c1)OC(=*)C=C2,803,2,Ring,-=
*C1=C(*)C(=*)c2ccccc2O1,802,3,Ring,--=
*C1=CN(*)c2nc(*)c(*)cc2C1=*,802,5,Ring,----=
*C(=O)N(*)CC,802,2,Linker,--
*[N+]#[C-],802,1,Sub,-
*c1cc(=*)c2ccccc2c1=*,800,3,Ring,-==
*c1cc2oc(*)c(*)c2cc1*,800,4,Ring,----
*c1ccc2c(c1)C=CC(=*)N2*,798,3,Ring,-=-
*N1C(=*)c2cccc3cccc(c23)C1=*,798,3,Ring,-==
*CCCCCCCCCC,798,1,Sub,-
*C1=CC(=*)c2c(cc(*)c(*)c2*)O1,794,5,Ring,-=---
*=C1NC(=*)C(=*)C(=*)N1,790,4,Ring,====
*c1cc(*)c2c(*)nn(*)c2n1,790,4,Ring,----
*C(=O)COC,788,1,Sub,-
*OCOC,787,1,Sub,-
*c1ccc2c(*)c(*)sc2c1,786,3,Ring,---
*c1ccc2cc(*)c(*)nc2c1,785,3,Ring,---
*CS(C)(=O)=O,784,1,Sub,-
*c1ccc2c(c1)CCCC2,782,1,Ring,-
*c1ccc2c(c1)CCC2*,782,2,Ring,--
*c1ncnc2c(*)cccc12,776,2,Ring,--
*C1=CC(=*)N(*)C(=*)N1*,776,5,Ring,-=-=-
*CCF,776,1,Sub,-
*c1ncnc2ccccc12,774,1,Ring,-
*C1=NCCN1*,773,2,Ring,--
*c1ccc2c(c1)CCN(*)C2,773,2,Ring,--
*C1CCC2C(=*)CCCC12*,773,3,Ring,-=-
*OCC(N)=O,773,1,Sub,-
*C1CCN(*)C(*)C1,772,3,Ring,---
*n1ccc2ccccc21,770,1,Ring,-
*C=CC,770,1,Sub,-
*NCC(C)C,769,1,Sub,-
*c1nccn2c(*)nc(*)c12,768,3,Ring,---
*CCN(C)C*,765,2,Linker,--
*c1ncnc2c1ccn2*,763,2,Ring,--
*N=C(*)S,763,2,Linker,--
*c1nc(*)n2ncc(*)c2n1,761,3,Ring,---
*C1CCOC1=*,761,2,Ring,-=
*N1Cc2ccccc2C1=*,761,2,Ring,-=
*OC(CC)CC,759,1,Sub,-
*N(*)CC,758,2,Linker,--
*C(*)CC(=O)O,758,2,Linker,--
*CCC=C(C)C,757,1,Sub,-
*COS(N)(=O)=O,757,1,Sub,-
*C(O)C(O)CO,754,1,Sub,-
*c1nsc2ccccc12,753,1,Ring,-
*c1ccc2c(c1)CN(*)C2,752,2,Ring,--
*NC(=O)C(F)(F)F,752,1,Sub,-
*N1C(=*)NC(=*)C1=*,751,4,Ring,-===
*CC(*)(O)C*,751,3,Linker,---
*C1=CC(=*)N2N=C(*)SC2=N1,750,3,Ring,-=-
*CC(=O)NC,749,1,Sub,-
*C1CCC(*)(*)C1,748,3,Ring,---
*C1CNC(=*)C1,748,2,Ring,-=
*N1c2ccccc2Sc2ccccc21,748,1,Ring,-
*NC(*)=NO,748,2,Linker,--
*CC(C)=O,748,1,Sub,-
*C1NC(=*)N(*)C1=*,747,4,Ring,-=-=
*CNC(=O)COC(*)=O,746,2,Linker,--
*C1CCc2ccccc21,744,1,Ring,-
*N1CCCCC1=*,742,2,Ring,-=
*c1ccc2c(c1)NC(=*)N(*)C2=*,742,4,Ring,-=-=
*N1C(=*)c2ccccc2S1(=*)=*,742,4,Ring,-===
*CCOC*,742,2,Linker,--
*CC=C(C)CCC=C(C)C,742,1,Sub,-
*c1ncns1,741,1,Ring,-
*CCN(*)C,740,2,Linker,--
*C1=NN(*)C(=*)CC1,739,3,Ring,--=
*SC(C)C,739,1,Sub,-
*c1ccc2[nH]cnc2c1,737,1,Ring,-
*C=C(C#N)C(=O)N*,737,2,Linker,--
*c1cc(*)c2[nH]c(*)c(*)c2c1,736,4,Ring,----
*c1cc2ncc(*)c(*)c2cc1*,735,4,Ring,----
*N1C=Nc2ccccc2C1=*,734,2,Ring,-=
*C1CC(*)N(*)CC1*,734,4,Ring,----
*c1nc(*)c2c(n1)CCN(*)C2,733,3,Ring,---
*C1=CC(*)OC1=*,733,3,Ring,--=
*c1nc(*)c2c(*)c(*)sc2n1,732,4,Ring,----
*c1nnc2ccccn12,728,1,Ring,-
*C1(*)CO1,727,2,Ring,--
*c1ccc2c3c(cccc13)C(=*)N(*)C2=*,726,4,Ring,-=-=
*C(=O)NC(*)CO,726,2,Linker,--
*C1=NOC(=*)N1,724,2,Ring,-=
*OCCCCC,723,1,Sub,-
*c1ccc2c(=*)c(=*)[nH]c2c1,722,3,Ring,-==
*C(N)=NO,721,1,Sub,-
*N1C(=*)C(*)(*)c2ccccc21,720,4,Ring,-=--
*c1nc2c(s1)CN(*)CC2,718,2,Ring,--
*c1cc2c(c(*)n1)C(=*)N(*)C=N2,718,4,Ring,--=-
*C1=CC(=*)Oc2c1ccc(*)c2*,717,4,Ring,-=--
*c1cccc2c1CCN2*,717,2,Ring,--
*C(*)(C)C,716,2,Linker,--
*OC(N)=O,716,1,Sub,-
*C1=NC(*)C(*)=C(*)N1,715,4,Ring,----
*c1ccc2c(c1)C(*)C(*)C(*)(*)O2,713,5,Ring,-----
*c1ccc2c(*)nc(*)nc2c1,713,3,Ring,---
*c1ccc2c(c1)CN(*)C2=*,712,3,Ring,--=
*c1cccc2[nH]cc(*)c12,712,2,Ring,--
*C=NN=*,712,2,Linker,-=
*NS(=O)(=O)CC,712,1,Sub,-
*c1cnc2c(*)cccc2c1*,711,3,Ring,---
*NC(=O)C(C)O*,711,2,Linker,--
*C(=O)OCCC,711,1,Sub,-
*CC(C#N)NC(*)=O,710,2,Linker,--
*CC(C)(C)O,710,1,Sub,-
*OC(=O)C(C)C,710,1,Sub,-
*NCCNC(*)=O,709,2,Linker,--
*C1CO1,708,1,Ring,-
*C1C2CN(*)CC12,707,2,Ring,--
*CN(*)CC,707,2,Linker,--
*CCCC(=O)NC*,707,2,Linker,--
*CCOCC,707,1,Sub,-
*c1cccc2[nH]ncc12,705,1,Ring,-
*c1cc(*)c2nc(*)[nH]c2c1,704,3,Ring,---
*c1cnc2nc(*)nc(*)c2n1,702,3,Ring,---
*CC=*,702,2,Linker,-=
*N1CCCC2(CCN(*)C2)C1,700,2,Ring,--
*C=NNC(=O)N*,700,2,Linker,--
*N(C)CCN(C)C,700,1,Sub,-
*CC(C)NC(*)=O,698,2,Linker,--
*C1CN(*)C(=*)N1*,697,4,Ring,--=-
*c1nc(=*)c(=*)n1*,692,4,Ring,-==-
*CCCNS(*)(=O)=O,689,2,Linker,--
*c1ccc2cc[nH]c2c1,688,1,Ring,-
*C1=CC=C2C(=CC1=*)C(*)CCc1cc(*)c(*)c(*)c12,688,6,Ring,-=----
*C1=COc2cc(*)ccc2C1=*,688,3,Ring,--=
*SS*,688,2,Linker,--
*CC(N)CC(*)=O,688,2,Linker,--
*=NOC,686,1,Sub,=
*C1=CC(=*)N(*)C=C1*,684,4,Ring,-=--
*C1CN(*)CC(*)N1,683,3,Ring,---
*NC=O,683,1,Sub,-
*N1C(=*)Oc2ccccc21,682,2,Ring,-=
*c1cnc2[nH]nc(*)c2c1,682,2,Ring,--
*C1=NS(=*)(=*)c2cc(*)ccc2N1,682,4,Ring,-==-
*OC(=O)CS*,682,2,Linker,--
*c1nc2sccn2c1*,681,2,Ring,--
*CN(C*)S(*)(=O)=O,681,3,Linker,---
*NCCCO,681,1,Sub,-
*OC(C)(C)C(=O)O,679,1,Sub,-
*OCCC(C)C,679,1,Sub,-
*CCNC(=O)CC*,678,2,Linker,--
*C(=O)NCCCN(C)C,678,1,Sub,-
*C1CNCCN1*,676,2,Ring,--
*C1=NC(*)=C(*)C(=*)N1*,676,5,Ring,---=-
*c1n[nH]c2ccccc12,675,1,Ring,-
*C1=Nc2c(cnn2*)C(=*)N1,675,3,Ring,--=
*CCNCC(*)O,675,2,Linker,--
*CON=*,675,2,Linker,-=
*C(=O)[O-],675,1,Sub,-
*C1=NCCS1,674,1,Ring,-
*c1ccn2cc(*)nc2c1,674,2,Ring,--
*C(=O)CCl,674,1,Sub,-
*NCC=C,674,1,Sub,-
*S(=O)(=O)C(F)(F)F,674,1,Sub,-
*c1cn2c(n1)OCC(*)C2,673,2,Ring,--
*NCC(*)O,673,2,Linker,--
*CCCNC*,672,2,Linker,--
*C1=NC(*)(*)N(*)C(*)=N1,671,5,Ring,-----
*C1C(=*)N(*)C(=*)N1*,671,5,Ring,-=-=-
*c1cc(*)n2ncnc2n1,671,2,Ring,--
*C1=NS(=*)(=*)c2ccccc21,669,3,Ring,-==
*CCN(C)C(*)=O,669,2,Linker,--
*N1C(=*)C(=*)N(*)C1=*,668,5,Ring,-==-=
*CCCCCCCCCCCC,668,1,Sub,-
*c1ccc2c(c1)c(*)nn2*,667,3,Ring,---
*c1cn2c(*)cnc2cn1,667,2,Ring,--
*c1cc(*)c2cccnc2c1*,666,3,Ring,---
*NS(=O)(=O)CCC,666,1,Sub,-
*c1c(*)c(=*)oc1=*,665,4,Ring,--==
*C1=CC(=*)C(*)=CO1,665,3,Ring,-=-
*c1ccc2c(c1)C1(*)CCN(*)C(C2)C1*,663,4,Ring,----
*OCC(O)CNC(C)C,663,1,Sub,-
*S(=O)(=O)NC(C)(C)C,663,1,Sub,-
*NCCN,662,1,Sub,-
*SCC(=O)OCC,661,1,Sub,-
*C1=CN(*)C(=*)N=C1*,660,4,Ring,--=-
*c1cc(*)c2cc(*)oc2c1,660,3,Ring,---
*N1C(=*)N(*)C(*)(*)C1=*,660,6,Ring,-=---=
*N1C(=*)Sc2ccccc21,660,2,Ring,-=
*C(=O)OCCCC,660,1,Sub,-
*c1ncnc(*)n1,659,2,Ring,--
*N(CC)S(*)(=O)=O,659,2,Linker,--
*c1ccc2c(c1)CC(=*)N(*)CC(*)C(*)O2,658,5,Ring,-=---
*c1ccc2c(c1)OC(*)C(*)CN(*)S2(=*)=*,657,6,Ring,----==
*c1ncc2ncnc(*)c2n1,656,2,Ring,--
*C1=Cc2cnc(*)nc2N(*)C1=*,656,4,Ring,---=
*NC(=O)C(C)S*,656,2,Linker,--
*C1=Nc2cccc(*)c2C(=*)N1*,655,4,Ring,--=-
*SCC(N)=O,655,1,Sub,-
