smiles,occurrence,degree,type,bonds
*CCNC(C)=O,1099,1,Sub,-
*c1nc(*)c(*)o1,1098,3,Ring,---
*c1c[nH]c(*)c1,1095,2,Ring,--
*CCCCCCC,1095,1,Sub,-
*CC#C,1094,1,Sub,-
*c1nn[nH]n1,1091,1,Ring,-
*c1c2ccccc2nc2ccccc12,1088,1,Ring,-
*c1nnsc1*,1085,2,Ring,--
*C(=O)C(*)C,1085,2,Linker,--
*C1(*)CCOCC1,1084,2,Ring,--
*NCCCN(C)C,1079,1,Sub,-
*c1cc2ccccc2s1,1078,1,Ring,-
*=c1[nH]c2ccccc2c1=*,1075,2,Ring,==
*C(O)(C(F)(F)F)C(F)(F)F,1075,1,Sub,-
*C(=O)NCCCC,1075,1,Sub,-
*N1CCC(*)(*)C1,1073,3,Ring,---
*c1ccc2c(=*)n(*)c(=*)c2c1,1070,4,Ring,-=-=
*C(=O)CNC(*)=O,1070,2,Linker,--
*C(*)=C,1069,2,Linker,--
*C1Cc2ccccc2N1*,1065,2,Ring,--
*c1ccncn1,1060,1,Ring,-
*C(=O)NC(*)CC,1060,2,Linker,--
*CC(=O)N(C)C,1055,1,Sub,-
*C1C(=*)NCCN1*,1054,3,Ring,-=-
*C(=O)NN,1053,1,Sub,-
*CC(NC(*)=O)C(*)=O,1048,3,Linker,---
*C(=O)NCCC(=O)O,1048,1,Sub,-
*OC(=O)C(C)=CC,1048,1,Sub,-
*C(N)=S,1045,1,Sub,-
*c1cccc2c(*)cccc12,1044,2,Ring,--
*c1c[nH]c(*)n1,1043,2,Ring,--
*C(=O)NCC(=O)O,1042,1,Sub,-
*c1cc2ccccc2n1*,1039,2,Ring,--
*c1ccc(-c2nc(*)c(*)o2)cc1,1032,3,Ring,---
*c1cccc2cnccc12,1030,1,Ring,-
*c1cccc2c1OC(*)C(*)CN(*)C2=*,1026,5,Ring,----=
*C(*)=NO,1025,2,Linker,--
*C1C2CC3CC(C2)CC1C3,1024,1,Ring,-
*C(=O)NCCO,1022,1,Sub,-
*C1CN2CCC1CC2,1021,1,Ring,-
*c1ccnc(*)c1*,1020,3,Ring,---
*C1CCCCN1,1017,1,Ring,-
*c1no[n+](*)c1*,1017,3,Ring,---
*N(CCC)CCC,1017,1,Sub,-
*C(C)CCCC(C)C,1017,1,Sub,-
*B(O)O,1015,1,Sub,-
*c1ccc2c(c1)cc(*)n2*,1012,3,Ring,---
*C1CC(*)(*)C(*)C(*)O1,1010,5,Ring,-----
*c1nnn(*)n1,1006,2,Ring,--
*c1nncs1,1006,1,Ring,-
*c1ncnc2[nH]ccc12,1005,1,Ring,-
*OCCCN(C)C,1005,1,Sub,-
*CCCS*,999,2,Linker,--
*C1CCC(*)C(*)C1,995,3,Ring,---
*c1nnc(-c2ccccc2)o1,994,1,Ring,-
*c1cccc(-c2cc(*)ccc2*)c1,992,3,Ring,---
*C1=Cc2ccccc2OC1=*,984,2,Ring,-=
*c1nc(*)c(*)nc1*,984,4,Ring,----
*C1CNC(*)C1,982,2,Ring,--
*c1ccc2sc(*)nc2c1,982,2,Ring,--
*c1ccc2c(c1)C(=*)N(*)CC(*)C(*)OCCCCC(*)O2,972,6,Ring,-=----
*c1nnn(*)c1*,971,3,Ring,---
*C(=O)C(C)(C)C,971,1,Sub,-
*c1ccc2c(*)c[nH]c2c1,970,2,Ring,--
*c1cccc2nsnc12,969,1,Ring,-
*c1nsc(*)c1*,968,3,Ring,---
*C1CCC(=*)N1*,965,3,Ring,-=-
*c1nc(-c2ccccc2)oc1*,964,2,Ring,--
*=CC=*,964,2,Linker,==
*NN=C(*)C,964,2,Linker,--
*C(C)C(=O)O,964,1,Sub,-
*c1ccc2c(c1)CCO2,962,1,Ring,-
*OS(N)(=O)=O,962,1,Sub,-
*N1CC2CCC(C1)N(*)C2,961,2,Ring,--
*C(=O)NCCN(CC)CC,958,1,Sub,-
*CN(C*)C(*)=O,957,3,Linker,---
*CCN(CC)CC,957,1,Sub,-
*NCC(*)=O,955,2,Linker,--
*OC(=O)CCC,951,1,Sub,-
*c1ccc2c(c1)CCCN2*,949,2,Ring,--
*CS(=O)(=O)N*,948,2,Linker,--
*CC(N)C(=O)N*,947,2,Linker,--
*C(=O)NC(*)CC(=O)O,943,2,Linker,--
*C1=C(*)N(*)C(=*)N(*)C1=*,940,6,Ring,---=-=
*c1nc(*)c(*)c(*)c1*,939,5,Ring,-----
*C(=O)CC(C)C,939,1,Sub,-
*NC(=O)C(C)(C)C,939,1,Sub,-
*c1ccc(-n2nc(*)cc2*)cc1,938,3,Ring,---
*n1cnc2ccccc21,936,1,Ring,-
*c1ccc(-c2cn(*)nn2)cc1,936,2,Ring,--
*c1ccc2nc(*)c(*)n2c1,934,3,Ring,---
*NC(N)=O,934,1,Sub,-
*C1SC(=*)NC1=*,933,3,Ring,-==
*OCC=C(C)C,932,1,Sub,-
*CC(=O)NC(*)C,927,2,Linker,--
*C1COCCN1*,925,2,Ring,--
*OCCNC(*)=O,925,2,Linker,--
*n1cnnc1,924,1,Ring,-
*CC(=O)N(C)C*,919,2,Linker,--
*COP(=O)(O)O,918,1,Sub,-
*c1cccc[n+]1*,917,2,Ring,--
*N=C(S)N*,916,2,Linker,--
*c1cccc(-c2csc(*)n2)c1,915,2,Ring,--
*CCC(=O)OC,915,1,Sub,-
*C1=C(c2ccc(*)cc2)CC(*)(*)CC1,914,4,Ring,----
*NC(=O)CN(C)C(*)=O,914,2,Linker,--
*OCC#C,913,1,Sub,-
*S(=O)(=O)CCC,910,1,Sub,-
*N1C(=*)N(*)c2ccccc21,909,3,Ring,-=-
*CNC(*)C,909,2,Linker,--
*c1nc(=*)c(=*)s1,908,3,Ring,-==
*C1c2ccccc2-c2ccccc21,908,1,Ring,-
*N1CCNC1=*,907,2,Ring,-=
*c1ccc(N2CC(*)CC2=*)cc1,905,3,Ring,--=
*OC(=O)N(C)C,904,1,Sub,-
*c1ccc2oc(*)cc2c1,903,2,Ring,--
*C[S+](*)[O-],902,2,Linker,--
*C1CCOCC1*,901,2,Ring,--
*=CC,898,1,Sub,=
*c1cc[nH]n1,896,1,Ring,-
*CCC(N)=O,894,1,Sub,-
*C1CCCCCCC1,892,1,Ring,-
*CCCN,892,1,Sub,-
*N1C(=*)c2c(ncn2*)N(*)C1=*,891,5,Ring,-=--=
*NC(=O)NC(*)=O,891,2,Linker,--
*c1cccc(-c2ccc(*)o2)c1,889,2,Ring,--
*c1ncn(*)n1,888,2,Ring,--
*C1=CN(*)c2ccc(*)cc2C1=*,886,4,Ring,---=
*N1CCC2(CC1)OCCO2,879,1,Ring,-
*C1=C(*)c2ccc(*)cc2OC1=*,878,4,Ring,---=
*c1ccc2c(c1)c1ccccc1n2*,878,2,Ring,--
*c1cc2c(cc1*)C(*)N(*)CC2,877,4,Ring,----
*CC(NC(*)=O)C(=O)N*,877,3,Linker,---
*C1CCCC(*)N1*,875,3,Ring,---
*NC(=O)CCl,874,1,Sub,-
*c1sc2c(c1*)CCN(*)C2,872,3,Ring,---
*CC(*)C(=O)O,872,2,Linker,--
*c1cncs1,871,1,Ring,-
*NC(C)(C)C,870,1,Sub,-
*C=CC(=O)C=C*,868,2,Linker,--
*C(O)CO,868,1,Sub,-
*c1csnn1,865,1,Ring,-
*C1Cc2ccccc2C1,865,1,Ring,-
*c1nn(*)c2ccccc12,865,2,Ring,--
*c1ccc2c(c1)OC(=*)N2*,862,3,Ring,-=-
*C1CCN(*)C1=*,860,3,Ring,--=
*c1cc2ccccc2cc1*,859,2,Ring,--
*c1cnc(*)o1,859,2,Ring,--
*OCCN(CC)CC,855,1,Sub,-
*N1C=CC(=*)NC1=*,854,3,Ring,-==
*C(=O)NCC(C)C,854,1,Sub,-
*C1CCC(=*)N1,848,2,Ring,-=
*C#CC*,847,2,Linker,--
*C1C2CC3CC1CC(*)(C3)C2,846,2,Ring,--
*COC(=O)C*,846,2,Linker,--
*c1c[nH]nc1*,844,2,Ring,--
*C1CC(*)C(*)C1*,841,4,Ring,----
*c1cc(*)c2ccccc2c1*,839,3,Ring,---
*CCCCCO*,838,2,Linker,--
*CCCNC(=O)C*,836,2,Linker,--
*c1ccc2nc(*)oc2c1,833,2,Ring,--
*c1onc(-c2ccccc2)c1*,833,2,Ring,--
*OCCCCCC,830,1,Sub,-
*c1cc(*)c2cccc(*)c2n1,829,3,Ring,---
*C(*)CC,829,2,Linker,--
*C=CC(=O)OC*,829,2,Linker,--
*OC(*)*,829,3,Linker,---
*CN(C*)C*,829,3,Linker,---
*N1CC(=*)C(=*)C(=*)C1,828,4,Ring,-===
*C1CCC(*)C(*)O1,828,3,Ring,---
*n1c2ccccc2c2ccccc21,828,1,Ring,-
*C1=CN(C2CC2)c2cc(N3CCN(*)CC3)c(*)cc2C1=*,819,4,Ring,---=
*CC(C)O,818,1,Sub,-
*c1cn[nH]c1,817,1,Ring,-
*C1CCC(=*)N(*)C1,817,3,Ring,-=-
*C=NNC(=S)N*,817,2,Linker,--
*c1nc2c(*)cccc2s1,814,2,Ring,--
*C(*)(C)O,814,2,Linker,--
*CC(*)N,812,2,Linker,--
*c1cnc2ccccc2n1,811,1,Ring,-
*C1C(*)C23CCC(=*)C2C(*)(C(*)CC3)C(*)CC1(*)*,811,8,Ring,--=-----
*C1(*)COC1,811,2,Ring,--
*C=CC(=O)NC*,811,2,Linker,--
*C1CCC2(*)C(=CCC3C2CCC2(*)C(*)CCC32)C1,809,4,Ring,----
*NC(*)=N,808,2,Linker,--
*N1C(=*)c2ccccc2N(*)C1=*,807,4,Ring,-=-=
*C(*)=*,806,3,Linker,--=
*O[Si](C)(C)C(C)(C)C,806,1,Sub,-
*c1cc(*)c2ncccc2c1,805,2,Ring,--
*C1=NC(*)=C(*)C(=*)N1,802,4,Ring,---=
*C(=O)N(*)CC,802,2,Linker,--
*[N+]#[C-],802,1,Sub,-
*C1=CN(*)C(=*)C=C1,801,3,Ring,--=
*CCCCCCCCCC,798,1,Sub,-
*c1ccc(-c2ccc(*)cc2*)cc1,797,3,Ring,---
*C1=C(*)c2ccccc2OC1=*,795,3,Ring,--=
*c1nc[nH]n1,795,1,Ring,-
*C1CCC(*)C1,795,2,Ring,--
*N1CCC(N2CCCCC2)CC1,794,1,Ring,-
*c1ccc(C2CCCCC2)cc1,794,1,Ring,-
*c1ccc2c(c1)OC(=*)C=C2,792,2,Ring,-=
*c1ccc2ncsc2c1,791,1,Ring,-
*N1C(=*)CSC1=*,789,3,Ring,-==
*c1nc(*)c2sccc2n1,789,2,Ring,--
*C(=O)COC,788,1,Sub,-
*OCOC,787,1,Sub,-
*CS(C)(=O)=O,784,1,Sub,-
*=C1NC(=*)C(=*)C(=*)N1,783,4,Ring,====
*C1=NNC(=*)c2ccccc21,781,2,Ring,-=
*c1ccc(*)c2ncccc12,778,2,Ring,--
*CCF,776,1,Sub,-
*N1CCN(*)C(=*)C1,775,3,Ring,--=
*c1ccc2nc(*)c(*)nc2c1,774,3,Ring,---
*c1ccc2c(*)c(*)[nH]c2c1,773,3,Ring,---
*OCC(N)=O,773,1,Sub,-
*c1cnc(*)c(*)c1*,770,4,Ring,----
*C=CC,770,1,Sub,-
*c1cc(*)c(*)nc1*,769,4,Ring,----
*NCC(C)C,769,1,Sub,-
*c1ccc2nc(*)[nH]c2c1,767,2,Ring,--
*c1ccc(N2CCC(*)CC2)cc1,765,2,Ring,--
*c1nc(*)c2cc(*)c(*)cc2n1,765,4,Ring,----
*CCN(C)C*,765,2,Linker,--
*C1=Cc2cc(*)ccc2OC1=*,764,3,Ring,--=
*c1nc2c(*)cccn2c1*,764,3,Ring,---
*C1CCC2C(=*)CCCC12*,763,3,Ring,-=-
*N=C(*)S,763,2,Linker,--
*OC(CC)CC,759,1,Sub,-
*N(*)CC,758,2,Linker,--
*C(*)CC(=O)O,758,2,Linker,--
*CCC=C(C)C,757,1,Sub,-
*COS(N)(=O)=O,757,1,Sub,-
*C1=CC(*)C(*)C(*)C1,756,4,Ring,----
*C(O)C(O)CO,754,1,Sub,-
*c1ccc(N2CCN(*)CC2)nc1,752,2,Ring,--
*NC(=O)C(F)(F)F,752,1,Sub,-
*CC(*)(O)C*,751,3,Linker,---
*CC(=O)NC,749,1,Sub,-
*NC(*)=NO,748,2,Linker,--
*CC(C)=O,748,1,Sub,-
*c1ccc2c(c1)N(*)C(=*)CO2,746,3,Ring,--=
*CNC(=O)COC(*)=O,746,2,Linker,--
*c1csc2ccccc12,745,1,Ring,-
*c1c(*)c(*)n(*)c1*,742,5,Ring,-----
*N1CCC(c2ccccc2)CC1,742,1,Ring,-
*CCOC*,742,2,Linker,--
*CC=C(C)CCC=C(C)C,742,1,Sub,-
*CCN(*)C,740,2,Linker,--
*c1nc(*)c2cnn(*)c2n1,739,3,Ring,---
*SC(C)C,739,1,Sub,-
*c1cccc2[nH]ccc12,738,1,Ring,-
*C=C(C#N)C(=O)N*,737,2,Linker,--
*C1=CC(*)C(*)C(*)O1,736,4,Ring,----
*N1c2ccccc2Sc2ccccc21,734,1,Ring,-
*c1ccc(C2(*)CCN(*)CC2)cc1,733,3,Ring,---
*c1nnc(-c2ccccc2*)o1,732,2,Ring,--
*N1C(=*)c2ccccc2S1(=*)=*,730,4,Ring,-===
*c1cc(C2CC2)[nH]n1,729,1,Ring,-
*c1cccc(-c2cccc(*)c2)c1,728,2,Ring,--
*c1ncnn1*,728,2,Ring,--
*c1cc(*)n2ncc(*)c2n1,726,3,Ring,---
*C1=Cc2ccc(*)cc2OC1=*,726,3,Ring,--=
*N1C(=*)c2cccc3cccc(c23)C1=*,726,3,Ring,-==
*c1ccc(-c2nnc(*)n2*)cc1,726,3,Ring,---
*C(=O)NC(*)CO,726,2,Linker,--
*OCCCCC,723,1,Sub,-
*C(N)=NO,721,1,Sub,-
*c1ccc(-c2nc3cc(*)ccc3[nH]2)cc1,718,2,Ring,--
*c1ncns1,717,1,Ring,-
*c1cc2ccccc2nc1*,717,2,Ring,--
*c1ccc(-c2nn(-c3ccccc3)cc2*)cc1,716,2,Ring,--
*C(*)(C)C,716,2,Linker,--
*OC(N)=O,716,1,Sub,-
*c1cc(*)c(*)[nH]1,715,3,Ring,---
*C=NN=*,712,2,Linker,-=
*NS(=O)(=O)CC,712,1,Sub,-
*NC(=O)C(C)O*,711,2,Linker,--
*C(=O)OCCC,711,1,Sub,-
*CC(C#N)NC(*)=O,710,2,Linker,--
*OC(=O)C(C)C,710,1,Sub,-
*CC(C)(C)O,710,1,Sub,-
*NCCNC(*)=O,709,2,Linker,--
*c1ccc2c(c1)CN(*)CC2,707,2,Ring,--
*CN(*)CC,707,2,Linker,--
*CCCC(=O)NC*,707,2,Linker,--
*CCOCC,707,1,Sub,-
*N1CCC(=*)CC1,704,2,Ring,-=
*c1nsc(*)n1,703,2,Ring,--
*CC=*,702,2,Linker,-=
*c1ccc2ncc(*)c(*)c2c1,701,3,Ring,---
*n1cnnn1,701,1,Ring,-
*C=NNC(=O)N*,700,2,Linker,--
*N(C)CCN(C)C,700,1,Sub,-
*C1CCC(*)O1,699,2,Ring,--
*c1ccc(-c2ccccc2)cc1*,699,2,Ring,--
*CC(C)NC(*)=O,698,2,Linker,--
*C1CCOC1=*,696,2,Ring,-=
*C1=Nc2ccccc2C(=*)N1c1ccc(*)cc1,691,3,Ring,-=-
*N1C(=*)NC(*)(*)C1=*,690,5,Ring,-=--=
*c1ccc(-c2nnn(*)n2)cc1,690,2,Ring,--
*CCCNS(*)(=O)=O,689,2,Linker,--
*SS*,688,2,Linker,--
*CC(N)CC(*)=O,688,2,Linker,--
*c1cc(=*)c2ccccc2c1=*,686,3,Ring,-==
*=NOC,686,1,Sub,=
*n1ccnn1,685,1,Ring,-
*c1ccc(-c2cc(*)ccc2*)cc1,685,3,Ring,---
*C1CCc2ccccc21,684,1,Ring,-
*NC=O,683,1,Sub,-
*OC(=O)CS*,682,2,Linker,--
*CN(C*)S(*)(=O)=O,681,3,Linker,---
*NCCCO,681,1,Sub,-
*OC(C)(C)C(=O)O,679,1,Sub,-
*OCCC(C)C,679,1,Sub,-
*c1nccc(N2C(=*)OCC2*)n1,678,3,Ring,-=-
*c1ncnc2c(*)cccc12,678,2,Ring,--
*CCNC(=O)CC*,678,2,Linker,--
*C(=O)NCCCN(C)C,678,1,Sub,-
*c1ccc(-c2cc(*)no2)cc1,677,2,Ring,--
*c1ccc(*)n1*,677,3,Ring,---
*C1CC(*)(*)C1,675,3,Ring,---
*c1cn(*)c(*)n1,675,3,Ring,---
*CCNCC(*)O,675,2,Linker,--
*CON=*,675,2,Linker,-=
*C(=O)[O-],675,1,Sub,-
*C1OC1*,674,2,Ring,--
*NCC=C,674,1,Sub,-
*C(=O)CCl,674,1,Sub,-
*S(=O)(=O)C(F)(F)F,674,1,Sub,-
*c1cn2c(n1)OCC(*)C2,673,2,Ring,--
*NCC(*)O,673,2,Linker,--
*CCCNC*,672,2,Linker,--
*c1ccc(-c2nc(*)cs2)cc1,671,2,Ring,--
*C1N=C(c2ccccc2)c2ccccc2N(*)C1=*,671,3,Ring,--=
*c1ccc2c(*)cn(*)c2c1,669,3,Ring,---
*CCN(C)C(*)=O,669,2,Linker,--
*CCCCCCCCCCCC,668,1,Sub,-
*NS(=O)(=O)CCC,666,1,Sub,-
*C1CNC(=*)C1,664,2,Ring,-=
*c1nc2c(n1*)C(=*)NC(=*)N2*,664,5,Ring,--==-
*S(=O)(=O)NC(C)(C)C,663,1,Sub,-
*OCC(O)CNC(C)C,663,1,Sub,-
*NCCN,662,1,Sub,-
*SCC(=O)OCC,661,1,Sub,-
*C1=Nc2ccccc2C(=*)N1,660,2,Ring,-=
*C(=O)OCCCC,660,1,Sub,-
*c1ccc2c(c1)CN(*)C2,659,2,Ring,--
*N(CC)S(*)(=O)=O,659,2,Linker,--
*c1ccc2c(c1)CC(=*)N(*)CC(*)C(*)O2,658,5,Ring,-=---
*C1=CC(=*)C(*)=CO1,657,3,Ring,-=-
*C1=NN(*)C(=*)C=C1,657,3,Ring,--=
*c1cccc2ncccc12,656,1,Ring,-
*NC(=O)C(C)S*,656,2,Linker,--
*C1CO1,655,1,Ring,-
*SCC(N)=O,655,1,Sub,-
*c1ncnc2ccccc12,654,1,Ring,-
*P(=O)(O)O,654,1,Sub,-
*c1cc(N2CCN(*)CC2)nc(*)n1,653,3,Ring,---
*c1ccc2c(c1)NC(=*)CO2,651,2,Ring,-=
*C1=CC=C2C(=CC1=*)C(*)CCc1cc(*)c(*)c(*)c12,650,6,Ring,-=----
*CCCCCC*,649,2,Linker,--
*NN,649,1,Sub,-
*NC(=O)NC,648,1,Sub,-
*OCC(=O)OCC,648,1,Sub,-
*c1ccc(N2CCCC2)c(*)c1,647,2,Ring,--
*c1ccc(-c2ccc(*)c(*)c2)o1,647,3,Ring,---
*C1=CC=C(*)C(=*)N1,647,3,Ring,--=
*c1ccc2c(cnn2*)c1,647,2,Ring,--
*c1nc(*)n2ncc(*)c2n1,645,3,Ring,---
*C(=O)NS(C)(=O)=O,645,1,Sub,-
*CNC(*)=NO,644,2,Linker,--
*c1ccc2ccn(*)c2c1,643,2,Ring,--
*c1nnnn1-c1ccccc1,643,1,Ring,-
*C(=O)NNS(*)(=O)=O,643,2,Linker,--
*CC(=O)OCC(=O)N*,643,2,Linker,--
*N1C(=*)Oc2ccccc21,642,2,Ring,-=
*CCCCCCO*,642,2,Linker,--
*c1ccc(-n2cccn2)cc1,641,1,Ring,-
*c1cc(*)c2cccnc2c1*,640,3,Ring,---
*c1cccnn1,640,1,Ring,-
*c1cccc(*)c1-c1noc(*)c1*,640,4,Ring,----
*c1ccc(N2CCCCC2)cc1,639,1,Ring,-
*=C(O)OCC,637,1,Sub,=
*c1ccc(-n2c(*)nnc2*)cc1,636,3,Ring,---
*NC(=O)CN(*)S(*)(=O)=O,636,3,Linker,---
*NCCN*,636,2,Linker,--
*c1ccc2ccc(*)nc2c1,635,2,Ring,--
*N1C=Nc2ccccc2C1=*,635,2,Ring,-=
*C12CC3CC(C1)CC(*)(C3)C2,635,2,Ring,--
*c1cc2[nH]nc(*)c2cn1,633,2,Ring,--
*C=CC=*,632,2,Linker,-=
*CC=CCCCC(=O)O,632,1,Sub,-
*C=C(*)C,630,2,Linker,--
*C(=O)C(F)(F)F,628,1,Sub,-
*c1ccc(-c2ccccc2*)o1,627,2,Ring,--
*c1ccc2c3c1OC1C(*)CCC4(*)C(C2)N(*)CCC314,627,4,Ring,----
*NC(=O)CCS(*)(=O)=O,627,2,Linker,--
*CN(CC)C(*)=O,627,2,Linker,--
*c1ccc2c(c1)C(=*)N(*)CC(*)C(*)O2,626,5,Ring,-=---
*C1=C(*)C(=*)N(*)N=C1,626,4,Ring,--=-
*c1ccc2ncc(-c3cnn(*)c3)nc2c1,626,2,Ring,--
*c1sc2ncnc(*)c2c1*,625,3,Ring,---
*C1=Nc2ccc(*)cc2C(=*)N1*,625,4,Ring,--=-
*CN(*)C(=O)N*,625,3,Linker,---
*C=CC(=O)OC,625,1,Sub,-
*c1ccc2c(*)c3cc(*)ccc3nc2c1,624,3,Ring,---
*C1=NCCS1,623,1,Ring,-
*N1CCN(*)C1=*,623,3,Ring,--=
*c1sc2c(c1*)CCC2,622,2,Ring,--
*c1ccc2c(c1)CCCC2,622,1,Ring,-
*c1ccc(-n2ccnc2)cc1,621,1,Ring,-
*C1(*)CO1,619,2,Ring,--
*N1CCN(C2CCCCC2)CC1,616,1,Ring,-
*C=C(C)C,615,1,Sub,-
*c1cnc2nc(*)nc(*)c2n1,613,3,Ring,---
*CCS(*)(=O)=O,613,2,Linker,--
*c1ccc(-c2nc(*)c(*)s2)cc1,612,3,Ring,---
*CNS(C)(=O)=O,612,1,Sub,-
*c1ccno1,611,1,Ring,-
*c1ccc(-c2ccc(*)nc2)cc1,611,2,Ring,--
*N1C(=*)NC(=*)C1=*,610,4,Ring,-===
*C1COC1,608,1,Ring,-
*NCCO*,605,2,Linker,--
*N1C(=*)NC(=*)C(=*)C1=*,604,5,Ring,-====
*C1=C(*)C(*)(*)CCC1,603,4,Ring,----
*C(*)C#N,603,2,Linker,--
*c1nc2cc(*)c(*)cc2[nH]1,602,3,Ring,---
*C(CC)CC,600,1,Sub,-
*c1cnc(*)c(*)n1,599,3,Ring,---
*C1COCCO1,597,1,Ring,-
*C1CCC2(*)C(CCC3(*)C2C(=*)C=C2C4CC(*)(*)CCC4(*)CCC23*)C1(*)*,597,10,Ring,---=------
*CCNC(=O)CS*,597,2,Linker,--
*N1CCNC(=*)C1,596,2,Ring,-=
*c1cncc(*)n1,596,2,Ring,--
*c1csc(-c2ccccc2)n1,595,1,Ring,-
*C1SCC2NC(=*)NC21,594,2,Ring,-=
*CCC(=O)O*,594,2,Linker,--
*C1CCCc2cccnc21,593,1,Ring,-
*N1CC(=*)Nc2ccccc21,593,2,Ring,-=
*CC(*)NC(*)=O,593,3,Linker,---
*c1c[nH]c2c(*)cccc12,590,2,Ring,--
*C1CC(*)(*)NC(*)(*)C1,590,5,Ring,-----
*OCCN,590,1,Sub,-
*C1=NS(=*)(=*)c2ccccc21,588,3,Ring,-==
*c1ccc2c(c1)CCN(*)C2,586,2,Ring,--
*c1coc(-c2ccccc2*)n1,586,2,Ring,--
*OCCS*,585,2,Linker,--
*CCOC(*)*,585,3,Linker,---
*n1ccc2ccccc21,584,1,Ring,-
*[n+]1ccccc1,584,1,Ring,-
*c1nc2c(s1)CN(*)CC2,584,2,Ring,--
*C1CCC2(*)C(CCC3C4CCC(*)C4(*)CCC32)C1,584,4,Ring,----
*C1CC(*)(*)OC(*)C1*,584,5,Ring,-----
*C1=CC(*)OC1=*,582,3,Ring,--=
*N1CCS(=*)(=*)CC1,581,3,Ring,-==
*c1nc(-c2ccc(*)c(*)c2)cs1,581,3,Ring,---
*c1cccc(-c2ccccc2)c1*,581,2,Ring,--
*C1Cc2ccccc2CN1,581,1,Ring,-
*c1cc2ncc(*)c(*)c2cc1*,581,4,Ring,----
*c1ccc2nc(*)cn2c1,580,2,Ring,--
*c1cccc2[nH]cc(*)c12,580,2,Ring,--
*c1nc(-c2ccccc2)no1,579,1,Ring,-
*N1C(=*)Sc2ccccc21,579,2,Ring,-=
*OCCF,579,1,Sub,-
*c1ccc2c(c1)C1(*)CCN(*)C(C2)C1*,578,4,Ring,----
*c1ccc2c(c1)NC(=*)N(*)C2=*,576,4,Ring,-=-=
*c1nc(*)c2nc[nH]c2n1,576,2,Ring,--
*c1ccc(-c2nc(*)sc2*)cc1,575,3,Ring,---
*c1ncn(*)c1*,575,3,Ring,---
*c1ccc(-c2nnc(*)s2)cc1,573,2,Ring,--
*c1ccc2cc(*)[nH]c2c1,573,2,Ring,--
*NCCN(CC)CC,573,1,Sub,-
*C1CCC2(*)CCC3(*)C(=CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C2C1*,572,9,Ring,---------
*COC(N)=O,572,1,Sub,-
*N1CCOC1=*,571,2,Ring,-=
*OS(C)(=O)=O,571,1,Sub,-
*N=O,570,1,Sub,-
*C1=CC(=*)Oc2c1ccc(*)c2*,568,4,Ring,-=--
*N1CC(*)(*)C1,568,3,Ring,---
*[2H],568,1,Sub,-
*n1cccc1,567,1,Ring,-
*c1cc2nc(*)n(*)c2cc1*,567,4,Ring,----
*c1ccc(-n2ncc(*)c2*)cc1,566,3,Ring,---
*c1ccc(-n2nnnc2*)cc1,565,2,Ring,--
*COCCO,565,1,Sub,-
*CC(*)C(=O)N*,563,3,Linker,---
*NC(=O)COC,562,1,Sub,-
*CNC(=O)OC(C)(C)C,561,1,Sub,-
*c1nnc(*)c(*)n1,560,3,Ring,---
*CC(F)F,559,1,Sub,-
*C1CN(*)CCN1,558,2,Ring,--
*CCC(*)O,558,2,Linker,--
*c1ccc2cccnc2c1*,557,2,Ring,--
*C1=NNC(=*)C2=C1CCCC2,557,2,Ring,-=
*c1csc(*)c1*,557,3,Ring,---
*OCCCCO*,557,2,Linker,--
*CP(=O)(O)O,557,1,Sub,-
*C1(*)CC(=*)C(=*)O1,556,4,Ring,--==
*NC(=O)C(*)N(*)C(*)=O,556,4,Linker,----
*c1ccc2[nH]nc(*)c2c1,555,2,Ring,--
*C=NNC(=O)CS*,555,2,Linker,--
*c1cccc(-n2nc(*)cc2*)c1,554,3,Ring,---
*CCC(*)*,553,3,Linker,---
*C1=C(*)c2ccccc2N(*)C1=*,552,4,Ring,---=
*C(*)=S,552,2,Linker,--
*c1ccc(-c2nc3cc(*)ccc3o2)cc1,551,2,Ring,--
*c1ccc(C2CN(*)CC2*)cc1,551,3,Ring,---
*C(=O)NC(CCC(=O)O)C(*)=O,551,2,Linker,--
*c1ccc(C2(*)CCN(*)C2)cc1,549,3,Ring,---
*c1ccc(N2CCCC2=*)cc1,549,2,Ring,-=
*c1ncnc2c1cnn2*,547,2,Ring,--
*C1NC(=*)N(*)C1=*,547,4,Ring,-=-=
*C1=CC(=*)Oc2ccccc21,547,2,Ring,-=
*c1cccc(-c2ccc(*)c(*)c2)c1,546,3,Ring,---
*c1ccc(N2CCC(*)CC2)c(*)c1,545,3,Ring,---
*NC(=O)CCCO*,545,2,Linker,--
*NC(=O)CCNC(*)=O,544,2,Linker,--
*C1=NC(=*)N(C2OC(*)C(*)C2*)C=C1,543,5,Ring,-=---
*c1ccc(-n2cnnn2)c(*)c1,543,2,Ring,--
*c1ccc2c(*)cccc2c1,543,2,Ring,--
*OC(=O)C(O)C(*)NC(*)=O,543,3,Linker,---
*CC(N*)C(=O)O,541,2,Linker,--
*C(=O)C(*)*,541,3,Linker,---
*c1c(*)c(*)c2c(c1*)CCC(*)(*)O2,540,6,Ring,------
*c1ccc2c(c1)SC(=*)N2*,539,3,Ring,-=-
*c1cccc(-c2ccccc2*)c1,539,2,Ring,--
